content_id,content,subject,sentiment_value,sentiment_word
4bbcc27731a7a639,外观还不错。我喜欢~,,1,
e2088db5a68784c9,油耗可以吗，动力家用足够，性价比高，安全5星,,1,
f6555d2cf36a6484,外表好看,,1,
54acd8941a76b559,外观大气,,1,
91908f25240a6faf,外型不错,,1,
6da559f8f79f9e95,空间大，6毛/公里，4000公里暂时没发现问题,,1,
092e5c164c878e48,外型大气,,1,
cb5cad9ec9223c2f,外观漂亮，时尚美观,,1,
08f52fb23f33bbf7,外观还不错,,1,
277634fc3009c149,不仅配置三探头倒车雷达，还有倒车影像功能,,1,
2890e07555a3084e,根本没有,,1,
91908f25240a6faf,外型不错,,1,
cdc0d58a165e6e82,配置丰富。外形太瘦了，悬挂太低，感觉小气，车身应长4800以上，悬挂应高190以上。,,1,
cd97374a36314da4,外表时尚，有想买的欲望；配置能跟得上潮流，另外还有点自己的特色，定价应该没让群众跌破眼镜，比大众只在多了，期待能有好销量，好人好报，好价好销！！,,1,
8a855a101df5df7a,大气稳重,,1,
1403714d6ba8dd1c,没有优点,,1,
3f65c1101c52b8fb,真鸡巴贵,,1,
b034914d21b8d7f9,加速不错,,1,
cb5da2ad5e71f49d,外观简洁  大气 ，现代气息浓烈！,,1,
1403714d6ba8dd1c,没有优点,,1,
fc594af7057b3eaa,顶不上缺点,,1,
94a337c50ee6f11e,动力强，省油,,1,
0574d912059fbaa6,破车标,,1,
5a193c368d1148e8,营销会忽悠,,1,
ecc399f2cc9b1248,没什么,,1,
54acd8941a76b559,外观大气,,1,
fbcefbbf947a5843,动力没得说。舒适感还可以。操控精准。,,1,
94841310ab6d28d7,车型好看,,1,
26d6481231f6ed9a,外观大气，动力强劲，空间超大，宜家宜商,,1,
3a7c7e0da2a972ea,新出的1.4T整体感觉还是不错的,,1,
90318de4255ed339,发动机；变速箱；底盘,,1,
0d9f03a28509eda1,加速快，稳，外观动感大气。,,1,
8f6f880cbb1b083c,豪华大气，做工到位,,1,
ddf266187d7a20d9,优点就不用说了 楼上已经基本表达了,,1,
a889656035b929cd,无,,1,
b3ced577763a3cd7,操控还可以,,1,
31b055497b8a81e0,dsg,,1,
3a7c7e0da2a972ea,新出的1.4T整体感觉还是不错的,,1,
90318de4255ed339,发动机；变速箱；底盘,,1,
0d9f03a28509eda1,加速快，稳，外观动感大气。,,1,
8f6f880cbb1b083c,豪华大气，做工到位,,1,
ddf266187d7a20d9,优点就不用说了 楼上已经基本表达了,,1,
a889656035b929cd,无,,1,
b3ced577763a3cd7,操控还可以,,1,
31b055497b8a81e0,dsg,,1,
a0c3041fcbb0db42,"大气,适合猛男,稳重.路上看到就是给人有一种杀气.",,1,
5bb878be49283cd5,没优点,,1,
5812e1cf77224acd,外观硬朗，大气，动力强劲，女孩开上很有安全感！,,1,
29c16ecdc351d451,动力足！尤其在高速上,,1,
382e1078bf843c4c,很多，动力强，操控性好，车稳，乘坐舒适,,1,
d09dad0cf7486da9,性能突出、安全可靠、外观大气,,1,
bdb5fa4cec2f3c81,动力好，操控感好，内饰简单适用，外型强劲又不失中庸，25至39年龄段的人较为合适。,,1,
11b4b232ac3bbb5a,空间是最大势，座椅舒适,,1,
c2007856f120eefe,质量过关,,1,
11b4b232ac3bbb5a,空间是最大势，座椅舒适,,1,
c2007856f120eefe,质量过关,,1,
d4e279fc6e71874b,省油性价比高cvt很舒适,,1,
4738dedb25e8a56c,性能不错,,1,
ce361b2c66fee080,2.5排量，开了7年，定期保养，还没遇到过毛病。,,1,
2bf5fae98f6d7298,省油，外观好看,,1,
75c590a48d1b38e9,外形漂亮，提速快，内装饰好，密封性高。,,1,
fe1b26d4a45af63e,外观大气，内饰精良,,1,
fe66f1bb25dd515d,舒适、省油、平稳、大气,,1,
7d3a1a877640c021,沉稳、大气、舒适、省油。,,1,
67b5cd4d579283ec,综合耗7.5 动力也很给力乘坐感觉也不错。,,1,
8dc8a7f6270b71e3,宽大舒适，售后不错，保养不用花钱,,1,
ef6b9e8ceb65d741,养车费用低,,1,
f3371314dca46ae9,耐用宽大舒适，起速快。,,1,
2351430cb764969e,较舒适,,1,
a660b36d33ab505d,发电机好，噪音小，大气，不贵。,,1,
f6e33c939b0c195c,外观潮、乘坐佳、空间赞、油耗省、隔音佳,,1,
20b1547d99663b20,先进的VQ，环绕的音响，基本没声音,,1,
b25a075f3821339e,VQ发动机棒，外观大气内饰好，CVT变速箱静音好,,1,
73fdb61794298d80,发动机较好，声音小、中高速时加速平稳、内饰好空间大坐着舒服。,,1,
4e9da51477e71081,这款车外表大气.内设舒适.非常适宜家庭（老少皆宜）.老人坐在车里…,,1,
641307bb0ece691b,内饰做工好，V6发动机性能优良。,,1,
54acd8941a76b559,外观大气,,1,
cd1d40f388abe011,提速快噪音小,,1,
25f1d95e558d0a43,外形酷，内饰酷，隔音佳，配置给力,,1,
a660b36d33ab505d,发电机好，噪音小，大气，不贵。,,1,
f6e33c939b0c195c,外观潮、乘坐佳、空间赞、油耗省、隔音佳,,1,
20b1547d99663b20,先进的VQ，环绕的音响，基本没声音,,1,
b25a075f3821339e,VQ发动机棒，外观大气内饰好，CVT变速箱静音好,,1,
73fdb61794298d80,发动机较好，声音小、中高速时加速平稳、内饰好空间大坐着舒服。,,1,
4ec0f7b8b4baa7a5,这款车外表大气.内设舒适.非常适宜家庭（老少皆宜）.老人坐在车里赞口不绝。,,1,
641307bb0ece691b,内饰做工好，V6发动机性能优良。,,1,
54acd8941a76b559,外观大气,,1,
cd1d40f388abe011,提速快噪音小,,1,
25f1d95e558d0a43,外形酷，内饰酷，隔音佳，配置给力,,1,
3f1db0456b4eb83a,无明显亮点,,1,
52ce107583cbe4d8,舒适性很好，内饰很时尚人性化,,1,
918d77bd1ad77f7b,外观漂亮大气，线条优美，,,1,
91d4d78c207d4387,车价、走势、内饰、外饰等都很好,,1,
9df7b2092a6b50f8,比较省油,,1,
ea3ea979d87ebf50,中控大气。,,1,
ea3ea979d87ebf50,中控大气。,,1,
48faf516acfa29d0,内饰设计华丽,,1,
3b74262e48df37bf,外形时尚,,1,
3a0ebf4d63070e4f,内饰华丽，细腻，显示屏很酷。,,1,
3b74262e48df37bf,外形时尚,,1,
a48005432db4830d,三星标不错,,1,
973b870935873237,笨重，就像开大货车,,1,
c63d0426291bcc6c,省油、动力够用、维修价格能接受、宽胎抓地好,,1,
d9adca2cdba0ff68,做工精细，发动机先进,,1,
fcb486ca89b1827f,好看了些,,1,
356662a96403c27e,空间较大,,1,
913aa886fc7e268e,可靠1正确准确,,1,
7bf6803879fc4905,空间大，舒适度高,,1,
0cc3aebfb5510784,很多功能暗藏玄机，奔驰就是适合有内涵的人,,1,
4b1b149707f0823d,品牌 质量,,1,
fcf60f7bf9b7e97a,车内噪音小，灯光好，稳重,,1,
19ec51d5bd5fc832,没有,,1,
7328b1f6c2452c61,外观是不错。驾驶感受不错。,,1,
4592347b2d3d88dd,牌子好,,1,
ae872f202bbd2819,"空间够大,配置也不错",,1,
fcf60f7bf9b7e97a,车内噪音小，灯光好，稳重,,1,
19ec51d5bd5fc832,没有,,1,
7328b1f6c2452c61,外观是不错。驾驶感受不错。,,1,
4592347b2d3d88dd,牌子好,,1,
ae872f202bbd2819,"空间够大,配置也不错",,1,
19ec51d5bd5fc832,没有,,1,
c63d0426291bcc6c,省油、动力够用、维修价格能接受、宽胎抓地好,,1,
a482db29c5fb310f,服务好,,1,
35d772cb03899dca,提速比预想的好，油耗比预想的少。做工和材质上乘，面板和按键合理。品牌能让虚荣心满足,,1,
c7c249142b5d1d60,长大.空间也大,,1,
aeebf71e935094a7,老牌子,,1,
d9adca2cdba0ff68,做工精细，发动机先进,,1,
fcb486ca89b1827f,好看了些,,1,
4592347b2d3d88dd,牌子好,,1,
3987796894b4d28a,马力大 空间大,,1,
e52a25722eed9567,还凑合,,1,
4f78e63c5694d5a6,离合器踏板材质采用塑料节约钢材,,1,
e52a25722eed9567,还凑合,,1,
4f78e63c5694d5a6,离合器踏板材质采用塑料节约钢材,,1,
b2d341005437b83b,底盘、18寸轮胎不错,,1,
25210b516dce82f9,动力充沛，操作稳健，让人放心,,1,
b76bf756a1c4d435,外观可以,,1,
f06a2785bab2015c,空间够，操作简单，安全、省油，配置好。,,1,
1dc17cbc10d9433e,外形霸气、内敛实诚、安全齐备,,1,
ff1d2df8de318113,省油，动力足够,,1,
b8d8307dfb8c55f2,油耗低,,1,
eb3878a3ad3ba61a,价格合理，外型大气。,,1,
50149871ee6cc07e,安全系数较高,,1,
04556f6efd7d3212,安全系数还是可以,,1,
0c108f355997d0d9,不符合国人 审美,,1,
baa5cdf7c039cd39,动力可以,,1,
619914bfd1c1fdb6,前脸还凑合看,,1,
619914bfd1c1fdb6,前脸还凑合看,,1,
baa5cdf7c039cd39,动力可以,,1,
5303b18fbfa40962,价格好，发动机动力足，加速稳,,1,
a571d000a38909f0,Mylink系统是一大亮点,,1,
0c108f355997d0d9,不符合国人 审美,,1,
b76bf756a1c4d435,外观可以,,1,
619914bfd1c1fdb6,前脸还凑合看,,1,
baa5cdf7c039cd39,动力可以,,1,
5303b18fbfa40962,价格好，发动机动力足，加速稳,,1,
a571d000a38909f0,Mylink系统是一大亮点,,1,
0c108f355997d0d9,不符合国人 审美,,1,
b76bf756a1c4d435,外观可以,,1,
f06a2785bab2015c,空间够，操作简单，安全、省油，配置好。,,1,
50149871ee6cc07e,安全系数较高,,1,
eb3878a3ad3ba61a,价格合理，外型大气。,,1,
ce83b4d4bfcb3da7,车型比较霸气,,1,
70040e4536294c75,有T，动力还行,,1,
61f205e79c4e67bb,外观和配置都还行,,1,
ff1d2df8de318113,省油，动力足够,,1,
4f78e63c5694d5a6,离合器踏板材质采用塑料节约钢材,,1,
742529a477b990e3,我看行,,1,
3864c250c7ff2077,态度差就不想知道车的优点,,1,
ceb00eacb7511b15,外观还过的去，以前积累的品牌度还没消耗,,1,
e8807cf220a7239c,外观不错,,1,
786c5e71797a0a02,外观性能马马虎虎,,1,
6555f4d0857c0897,随心所欲，操作灵活，动力强劲，驾驶安全。,,1,
508a5ec79c970d6d,外观还比较漂亮,,1,
6b718baaf7b454b0,外观还行，,,1,
095ebed71676009e,过去口碑好,,1,
6b6fb3269b57d4c7,样式流线比较不错,,1,
e835856ff4b319d0,"整体外观不错可惜了尺寸,内饰及发动机一般",,1,
47629a1d0add83c6,停车被货车横向撞击后部居然只擦掉一点油漆,,1,
52e6ca49725969e0,动力好，加速性能极强，噪音小，8AT优秀。,,1,
e68485302368e5c1,外形漂亮、牌子亮,,1,
a18bcded3be3fcdd,刹车无优点,,1,
a7406548dac2eb3a,就是外观还不错,,1,
a2e540591ec63689,技术先进,,1,
29a7b4411690c373,的确性价比很高,,1,
a889656035b929cd,无,,1,
772ced00a0736b60,据说很好，看上去也很好,,1,
e8ac354fb016f063,已等半年，实在难熬，准备退定，改换GLK300！,,1,
1de52d981e109152,奸商,,1,
a2e540591ec63689,技术先进,,1,
29a7b4411690c373,的确性价比很高,,1,
a889656035b929cd,无,,1,
772ced00a0736b60,据说很好，看上去也很好,,1,
e8ac354fb016f063,已等半年，实在难熬，准备退定，改换GLK300！,,1,
1de52d981e109152,奸商,,1,
725789e2f500ddc8,发动机和变速箱还可以，比较先进。,,1,
77c253b4093cd77c,好呀,,1,
e835d4b274cda29d,性能好！,,1,
8423dd3a21a6433f,外观漂亮,,1,
7f2b96a82f1df510,试车效果还不错。,,1,
fe5cb2de11bff90e,太贵没有性价比，奥迪很能抢中国人的钱,,1,
85dfe840e4beb347,内设还可以,,1,
16b835b580263881,外观时尚,,1,
64a31ccc60b6df39,抢钱！！！！！！！！！！！！！！！！！！！！！！！1,,1,
68ac7e8d25792474,大气稳重 驾驶舒适,,1,
15e76b78bb33ea1b,性价比高，高速稳定性好,,1,
0b8edf6fc60ee178,没有什么,,1,
d67e61fb1c76b3b1,空间大，性价比高，油耗小，,,1,
c898281814ffa807,除了缺点都是优点,,1,
db8ddd95c8cf78e4,空间大，操控性不错,,1,
b4c0d30b225064e6,空间还可以,,1,
104a3e4a74819067,做工还可以。,,1,
ba8b236a1b118245,外观大气稳重，空间大省油。,,1,
b6369ec8fcbddceb,后备空间大,,1,
24cb80313d36a9de,后备箱空间大，车身稳,,1,
942907e0db3223d6,操控好,,1,
5cc26d3ccf232bb4,做工还算不错，外形有改观,,1,
311f9baf4324f723,操控精准,,1,
815adcbcdc7011b5,百年品牌，外型耐看，空间大,,1,
315669404e4d6428,"今天跑了趟济南,全程高速,我的车刚满2100公里,跑120-140之间,呵呵…",,1,
c0ed3f55dc7fc3ad,优点：底盘扎实，操控性好；直喷发动机效率高，动力强；六速变速…,,1,
e76d1475a8e8e975,外观大气，内部空间好，操控精准，地盘悬挂可靠，乘坐舒适，油耗…,,1,
3390bfe7e7e64462,外观优雅大方，品牌基础扎实。,,1,
5d3f165de4390bc9,2.0T+DSG=黄金搭档,,1,
7ad427b0027f0b3e,省油，安全,,1,
9eb236c09c6e62e4,底盘比较扎实，驾驶感觉整车比较稳定，加速比较顺畅，没有拖泥带…,,1,
8d8514de7694428b,空间大 省油,,1,
ba2ce92a659cb4a7,“半“德国品牌,,1,
6956db8ffe375d60,"今天跑了趟济南,全程高速,我的车刚满2100公里,跑120-140之间,呵呵,太稳了,平均油耗7.4.后面坐一个人,在路上如同开A6一样,太过瘾了.这车买了才知道,确实是好车.",,1,
e4f2bc8ddfc69338,优点：底盘扎实，操控性好；直喷发动机效率高，动力强；六速变速箱省油，换挡较平稳；用料做工扎实，安全耐用；改款后外观受众度提高，后备箱空间大，便于载物。,,1,
76d06c2abf35eb9b,外观大气，内部空间好，操控精准，地盘悬挂可靠，乘坐舒适，油耗较低。,,1,
3390bfe7e7e64462,外观优雅大方，品牌基础扎实。,,1,
5d3f165de4390bc9,2.0T+DSG=黄金搭档,,1,
7ad427b0027f0b3e,省油，安全,,1,
3e1310de2807b9b3,底盘比较扎实，驾驶感觉整车比较稳定，加速比较顺畅，没有拖泥带水的味道,,1,
8d8514de7694428b,空间大 省油,,1,
ba2ce92a659cb4a7,“半“德国品牌,,1,
9597bdc983feced6,整体质量还行,,1,
882f705a223539ec,优点是骗人的，该车市内油耗比福克斯大~~~,,1,
afdf8b8df6fd3dd0,870.16升油，跑了13819公里，百公里6.3升。很不错。,,1,
710bf25fa26f5eb7,结实，制作精细，前排空间宽敞，后备箱一流方便实用，高速运行发动机安静，油漆质量上等。,,1,
be1fda28cc668233,车质量好，口啤一流,,1,
e35392bab661256b,动力强劲，奥迪、迈腾的发动机，性价比高，1.8TSI同等价位的自己比较吧，静音好，高速一个字“爽”，德国大众的底盘，操控和稳定不多说了，开过的人都知道，六速手自一体，上海大众出产。第一次看到感觉一般，后来外观越看越亮，OK啦,,1,
b24d0a140054a558,操控、空间、油耗,,1,
b24d0a140054a558,操控、空间、油耗,,1,
4b84f95d22f3010f,外观好看，科技感、设计前位，内饰好,,1,
1e256ba372e9f298,开了就知道,,1,
718c81c53cd10be3,外观内饰配置不错,,1,
cb12a1be94562573,不老实,,1,
b47e0d942e6c86fb,配置够,,1,
e8807cf220a7239c,外观不错,,1,
54f3802c3d8ba7b9,外形好，皮实,,1,
16b835b580263881,外观时尚,,1,
f1398a4999f6f5fa,动力可以，轴距占优,,1,
029c294acf77795e,内饰外观漂亮,,1,
5bb6a18a4051e86c,外观配置不错,,1,
cc9e742758386702,就外观还能满足一下自信心,,1,
230464212a1cf118,外观时尚大气,,1,
850a3d25bcb4c027,法式的浪漫的天窗氛围灯。,,1,
faee355057ba8962,不咋地,,1,
1bdd13c1e65b4fb6,外观,,1,
6ed33fe436a91053,外观很霸气,,1,
54f3802c3d8ba7b9,外形好，皮实,,1,
8cdaaf7deebd3a0b,外观好，配置实在。,,1,
cc9e742758386702,就外观还能满足一下自信心,,1,
d7a4b6df0a92a862,可爱,,1,
faee355057ba8962,不咋地,,1,
1bdd13c1e65b4fb6,外观,,1,
6ed33fe436a91053,外观很霸气,,1,
54f3802c3d8ba7b9,外形好，皮实,,1,
8cdaaf7deebd3a0b,外观好，配置实在。,,1,
cc9e742758386702,就外观还能满足一下自信心,,1,
d7a4b6df0a92a862,可爱,,1,
5bb6a18a4051e86c,外观配置不错,,1,
e3477f73abafd4a3,外观还可以,,1,
230464212a1cf118,外观时尚大气,,1,
f1398a4999f6f5fa,动力可以，轴距占优,,1,
b47e0d942e6c86fb,配置够,,1,
4b84f95d22f3010f,外观好看，科技感、设计前位，内饰好,,1,
718c81c53cd10be3,外观内饰配置不错,,1,
e8807cf220a7239c,外观不错,,1,
f60db624c26ba4b2,省油、空间大，乘坐舒适，空调效果好，动力强，,,1,
d85d6a0408f803c5,宽敞、智能化高、款型时尚、省油、发动机超静,,1,
52fd4558b74dced3,加油提速顺畅省油,,1,
b196d6a883898359,省油， 空间大 ， 外观阳刚,,1,
1511498176d2366d,动力强，安全性高，整体很不错。,,1,
b8d8307dfb8c55f2,油耗低,,1,
0d76712a7f73a820,空间大,,1,
bcc760247f1a992e,宽大、乘坐舒适、动力没得说。省油,,1,
8d90191f86159f02,外观刚柔相济内饰清新，操控舒适动力也很好,,1,
5c406c24f99c3755,天窗二排踏板平风口全车影像离地间隙高省油,,1,
1795e12e9aefaa3a,男人值得拥有,,1,
f00063ae2a4621bc,车价与配置很平均，性价比高,,1,
b05bc7218f26c174,日本车省油天下人公认。,,1,
dfcda7194107f8e3,柔中带钢，内饰考究，智能系统好，空间宽大！,,1,
ef93f2606d75a263,跟同类型的车比还可以吧,,1,
f56ed6da95a612ee,5点普遍存在的问题,,1,
659cc0d66e4a5e38,以价格而言无任何优点,,1,
b8ec18ac09480d1c,越野性能好；操控性能好。,,1,
415261d4f6f62c87,"本人是08年圣诞节买的奇骏旗舰版旗舰版,25.88万,喜欢奇骏的较硬郎…",,1,
d9ada90950819d10,四驱能力强。外观男人。,,1,
e5e4d04c8d7b5824,后排放倒后完全满足&quot;车震&quot;条件,,1,
f56ed6da95a612ee,5点普遍存在的问题,,1,
659cc0d66e4a5e38,以价格而言无任何优点,,1,
b8ec18ac09480d1c,越野性能好；操控性能好。,,1,
67992a0b1da8d517,"本人是08年圣诞节买的奇骏旗舰版旗舰版,25.88万,喜欢奇骏的较硬郎的外观和大天窗,一冲动就买了.",,1,
d9ada90950819d10,四驱能力强。外观男人。,,1,
e5e4d04c8d7b5824,后排放倒后完全满足&quot;车震&quot;条件,,1,
84e66beeb0901d51,省油，操控尚好，适应野外活动,,1,
06c9323a67b851b2,太闹心,,1,
077f8412f6283c89,外形勉强可以,,1,
ac05b12a2d2a7faf,爱车已行驶2.5万公里，上青藏、跑云贵、穿越高速、涉水，都表现得很适合自驾游。省油9.2/百公里，操作顺便，四驱性能特好，CR_V、RAV4过起来很吃力它却无所谓。无级变速让行车提速稳定、舒适。,,1,
d766c3b01a042d30,安全性能高、电子化水平高、省油,,1,
c4533ecb2f7d13c7,"我的大奇骏只跑了一千多公里,一直没大开。",,1,
cfd067a6aa79eadd,前面部分的外形,,1,
0233ca7059efea7a,这车其实不赖，只要宽度再加宽50mm肯定卖的火,,1,
852c2077af945b36,与同类价格的车型相比，性价比尚可，能满足一般使用所谓suv的要求，外观的以接受，配置也不错。,,1,
16d4c19ce9001419,"才开了1000公里,不点感觉了.",,1,
116942e42087a288,28T动力强，起步，超车快。9AT换挡平顺。,,1,
fb426464df3d3aab,速度上来后还是不错的,,1,
16d4c19ce9001419,"才开了1000公里,不点感觉了.",,1,
116942e42087a288,28T动力强，起步，超车快。9AT换挡平顺。,,1,
fb426464df3d3aab,速度上来后还是不错的,,1,
30e1459f86c7e76d,其他都不错,,1,
09c66ec9d0754285,动力操控性和外观内饰都好,,1,
851804c31f931de4,开起来很稳,,1,
3392fff5ca385382,舒适，动力足，稳,,1,
f1bad465d40218b6,豪华舒适，动力充沛,,1,
f2fca4a338ca0bfe,上挑Q5，下踢途观,,1,
3a8e1a3694c9d093,2.0T 的动力充沛，内饰不错，噪音蛮低！,,1,
fab2a69fb75b281f,外形不错,,1,
7c581b798206227a,科技含量高，内饰吸引人，动力足够，非常安静。,,1,
d01824473cbd028c,使用起来确实不错，底盘有点低,,1,
d89156ce61fb05dd,配置好,,1,
763a86eb41ce4f7a,2.0T动力足,,1,
e9a3d2afded24d1a,动力数据看着可以,,1,
8e66a36c4cbcef51,基本无优点，主要是优点都被价格淹没了。,,1,
f50c94e55b12a97f,发动机2.0T四驱还是可以的。,,1,
b75caaed044a1951,工厂与4S店相互踢皮球,,1,
96ed1691de98d3b4,高油耗、高售价,,1,
c8ce7f24efa5c446,价格高、油耗高！,,1,
e13fcac6af86f02a,不必说,,1,
e9a3d2afded24d1a,动力数据看着可以,,1,
8e66a36c4cbcef51,基本无优点，主要是优点都被价格淹没了。,,1,
f50c94e55b12a97f,发动机2.0T四驱还是可以的。,,1,
b75caaed044a1951,工厂与4S店相互踢皮球,,1,
96ed1691de98d3b4,高油耗、高售价,,1,
c8ce7f24efa5c446,价格高、油耗高！,,1,
e13fcac6af86f02a,不必说,,1,
51388755018eb096,"动力十足,操控性极佳,后排空间大。",,1,
0bbb01428540414c,配置还可以，外观还可以。,,1,
9e0404ac455853a0,配置丰富，外观硬朗！,,1,
9c0d1faa4fc864dd,外观还不错！,,1,
7f42e379e464f207,工艺精细，外观大气,,1,
d0ce96d5fb057104,"外观风饰漂亮,配置丰富",,1,
fae4a3545904ebe5,比较大气,,1,
6f1ca98f2d17bfd3,端庄、大气、经济、舒适、技术含量高,,1,
f0f9eb64f94f544b,无有点,,1,
04f31e3e138a263a,油耗低，高颜值，动力也OK 噪音小,,1,
f0f9eb64f94f544b,无有点,,1,
04f31e3e138a263a,油耗低，高颜值，动力也OK 噪音小,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
53941cd4643c8989,外观和尺寸以及配置还不错,,1,
f0f9eb64f94f544b,无有点,,1,
53941cd4643c8989,外观和尺寸以及配置还不错,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
f0f9eb64f94f544b,无有点,,1,
53941cd4643c8989,外观和尺寸以及配置还不错,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
ace3900e7f79f694,1.4T配湿式双离合是很好的组合。,,1,
04f31e3e138a263a,油耗低，高颜值，动力也OK 噪音小,,1,
f35cf333d850d094,外形低调，四驱，宽敞明亮车多维修相对容易,,1,
e9a9d2ee7d090e04,成熟，维修方便。,,1,
dc161c4a06fe20d6,价格贵,,1,
0d5a0598edfd93e2,众人众,,1,
bda6d617cc9f93df,不必多说,,1,
74bd2640454132f4,满足点虚荣,,1,
b6a746ce363496bb,低调，四驱，动力好，配置较丰富,,1,
5eae2759e4da30aa,灯比较好,,1,
c59a623095b3dec5,高端车的价格，低端车的质量,,1,
6e7f1ea40ac11ec4,好像没有什么优点,,1,
f735e430cde77b18,动力好、做工精细、操控性较好。,,1,
367167706c153138,安全！,,1,
1403714d6ba8dd1c,没有优点,,1,
bb2a0d9dc8045bad,"大气,操控不错",,1,
52aab5842d3d22e8,动力强劲，性能优越,,1,
362ef9218ddadfc3,领导坐车,,1,
3ab84ea488dd696f,"大品牌,好车。",,1,
953782d69c7418ea,开着沉稳，气派,,1,
ac6375ce9dc32a05,价格高,,1,
e4b758d1d60768da,跑高速好,,1,
362ef9218ddadfc3,领导坐车,,1,
3ab84ea488dd696f,"大品牌,好车。",,1,
953782d69c7418ea,开着沉稳，气派,,1,
ac6375ce9dc32a05,价格高,,1,
e4b758d1d60768da,跑高速好,,1,
6f8a5912dd61a654,块头大，油耗比君威君越低一点,,1,
0c0fbc1aeb621f47,在不懂车的人心中它A6也算豪车(排量小于3.0的所有车),,1,
a20e51f50e31d6eb,大气,,1,
fbf15079f3f26b70,配置高 人性化强,,1,
53162f6fc91f03f4,空间大，流线型好,,1,
a20e51f50e31d6eb,大气,,1,
949410e05a6dec57,外观庄重，适合办公用车,,1,
19ec51d5bd5fc832,没有,,1,
a20e51f50e31d6eb,大气,,1,
5a16822c1ba85be1,高速稳定性好、刹车好,,1,
034222bb76ff7cc9,外观霸气,,1,
034222bb76ff7cc9,外观霸气,,1,
bdd1ca8e2fefa06b,价格太高,,1,
daaf88a55ee9aeb6,配置高,,1,
664c75fac83eafb5,外观 车内都还行，越野公路能力都很强。,,1,
6645fbbed064592d,越野能力很不错！,,1,
71b95d486c276bd7,男人都想有这么一辆车。,,1,
e75082da2ec8f789,操作灵活,,1,
414c5fc77d6e94a4,越野性能超好,,1,
42e310d1a70cf54b,豪华越野SUV的第一块招牌，性能出色，豪华感十足,,1,
683ea52e2b698f61,空间大，越野性能好,,1,
33710707aa308ef8,上得公路，下得野外，,,1,
cccafefd6ce004c1,"贵, 只买最贵",,1,
1645155c4960b545,越野能力强,,1,
f1a10ff06e12a92f,加速和操控还不错,,1,
207170ed739cd28c,优点贵,,1,
bdd1ca8e2fefa06b,价格太高,,1,
dded63562b17399b,性能最强,,1,
bdd1ca8e2fefa06b,价格太高,,1,
dded63562b17399b,性能最强,,1,
664c75fac83eafb5,外观 车内都还行，越野公路能力都很强。,,1,
42e310d1a70cf54b,豪华越野SUV的第一块招牌，性能出色，豪华感十足,,1,
cccafefd6ce004c1,"贵, 只买最贵",,1,
655aed0bff1c086a,动力十足,,1,
2248d0c22a50552f,功能齐全，马力强劲。提速快，内饰挺好看，变速箱8速的比普拉多好，座椅用料好。,,1,
daaf88a55ee9aeb6,配置高,,1,
e75082da2ec8f789,操作灵活,,1,
1645155c4960b545,越野能力强,,1,
6645fbbed064592d,越野能力很不错！,,1,
d990deae765f2f4a,"外观很酷,很酷的.",,1,
5d948ec0127a00e1,老大的车，，，，，，，，，，，，，，，，，，，，，，，，，,,1,
c426c23b46c93bfe,外形美观大方,,1,
db18bae1abc30bc6,英格兰贵族品质,,1,
028de654529c6106,14年买的，3W公里没什么大问题,,1,
54acd8941a76b559,外观大气,,1,
bc6e9e26552a8558,耗油7.5尚可接受。百公里。,,1,
29019cea0b468ec0,动力不错,,1,
8423dd3a21a6433f,外观漂亮,,1,
48e90af44fcdc688,外观漂亮、大气、,,1,
8adffafed80a43ef,cs35外观漂亮、大气、,,1,
0e5d9c2972932c93,外形好,,1,
fc592efe9d75705b,很好看,,1,
177b69eb66ec5637,这价钱的车也可以了，一分价钱一分货嘛,,1,
26126ca31d1dbb1d,我一眼就看上长安CS35的外观,,1,
0a2cf7f3a07088b0,空间好  外观时尚 动感    动力输出不错,,1,
70525e4be4d7584e,耐看实用,,1,
bdf51d5a012bdc38,价格还好,,1,
43cd105d13533f5c,还实用,,1,
54734fa11740b0b2,机油乳化,,1,
3227bb08837a7397,内外设计大方,,1,
56dcc85f4ab2020d,没看出价格高,,1,
c6e7b563a37a80f8,外形靓丽、动感强,,1,
164eaeaa35ec4485,大器.操控性好.安静.节能,,1,
d25b7e9250ff4768,外观高端大气上档次，很棒的国产车,,1,
890f2fe97825f688,油耗低有个性操控舒适小尺寸里有大空间,,1,
54734fa11740b0b2,机油乳化,,1,
3227bb08837a7397,内外设计大方,,1,
56dcc85f4ab2020d,没看出价格高,,1,
c6e7b563a37a80f8,外形靓丽、动感强,,1,
164eaeaa35ec4485,大器.操控性好.安静.节能,,1,
d25b7e9250ff4768,外观高端大气上档次，很棒的国产车,,1,
890f2fe97825f688,油耗低有个性操控舒适小尺寸里有大空间,,1,
1db1b318d7cd4bd6,支持国货,,1,
68ba0aad3d6e96e7,"外形不,动力可以",,1,
70525e4be4d7584e,耐看实用,,1,
2ee8636ab500b82c,外形好看，内饰也不错。外形控的最爱。,,1,
8952797e5517eb16,外观好看 配置一般,,1,
